Product ID,SKU,Brand,Category,Sub-Category,Product Name,Colorway,Price (USD)
SA-SAUC-71451,SA-SAUC-MOC-451,Saucony,Footwear,Running,Saucony Jazz 81,Mocha,100
VA-VANS-50720,VA-VANS-BLA-720,Vans,Footwear,Skate,Vans Old Skool,Black/Gum,195
NI-NIKE-76367,NI-NIKE-PHO-367,Nike,Footwear,Retro,Nike Dunk Low,Photon Dust,225
NB-NEWB-47454,NB-NEWB-WHI-454,New Balance,Footwear,Retro,New Balance 9060,White/Red,190
SA-SAUC-37694,SA-SAUC-SHA-694,Saucony,Footwear,Running,Saucony Jazz 81,Shadow Grey,245
NB-NEWB-27103,NB-NEWB-VOL-103,New Balance,Footwear,Lifestyle,New Balance 550,Volt/Black,185
VA-VANS-59594,VA-VANS-BRE-594,Vans,Footwear,Lifestyle,Vans Sk8-Hi,Bred,230
VA-VANS-90852,VA-VANS-VOL-852,Vans,Footwear,Skate,Vans Authentic,Volt/Black,110
AD-ADID-87306,AD-ADID-TRI-306,Adidas,Footwear,Retro,Adidas Yeezy 350 V2,Triple White,180
NB-NEWB-32797,NB-NEWB-VOL-797,New Balance,Footwear,Running,New Balance 574,Volt/Black,200
NB-NEWB-52986,NB-NEWB-CLO-986,New Balance,Footwear,Running,New Balance 574,Cloud White/Green,275
AS-ASIC-73473,AS-ASIC-OLI-473,ASICS,Footwear,Running,ASICS Gel-Quantum 360,Olive/Black,150
AD-ADID-65117,AD-ADID-UNI-117,Adidas,Footwear,Lifestyle,Adidas Forum 84 High,University Blue/White,225
AD-ADID-16043,AD-ADID-STO-043,Adidas,Footwear,Lifestyle,Adidas Rivalry Low,Stone/White,95
NI-NIKE-63194,NI-NIKE-TRI-194,Nike,Footwear,Retro,Nike Zoom Vomero 5,Triple Black,230
VA-VANS-13487,VA-VANS-VOL-487,Vans,Footwear,Lifestyle,Vans Half Cab,Volt/Black,240
AS-ASIC-20484,AS-ASIC-VOL-484,ASICS,Footwear,Performance,ASICS Gel-Nimbus 25,Volt/Black,190
NI-NIKE-68835,NI-NIKE-VOL-835,Nike,Footwear,Sneakers,Nike Blazer Mid '77,Volt/Black,265
MI-MIZU-19229,MI-MIZU-CLO-229,Mizuno,Footwear,Performance,Mizuno Wave Rider 27,Cloud White/Green,175
MI-MIZU-40511,MI-MIZU-OLI-511,Mizuno,Footwear,Performance,Mizuno Wave Inspire 19,Olive/Black,225
NB-NEWB-62957,NB-NEWB-STO-957,New Balance,Footwear,Running,New Balance 574,Stone/White,160
NB-NEWB-68990,NB-NEWB-TRI-990,New Balance,Footwear,Running,New Balance 574,Triple Black,285
AS-ASIC-50115,AS-ASIC-SAI-115,ASICS,Footwear,Running,ASICS Gel-1130,Sail/Black,260
NI-NIKE-18461,NI-NIKE-SHA-461,Nike,Footwear,Retro,Nike Air Jordan 4 Retro,Shadow Grey,230
NI-NIKE-81918,NI-NIKE-GRE-918,Nike,Footwear,Lifestyle,Nike Air Max Plus,Grey/Orange,255
NI-NIKE-95485,NI-NIKE-GRE-485,Nike,Footwear,Sneakers,Nike Air Force 1,Grey/Orange,230
PU-PUMA-89983,PU-PUMA-SAI-983,Puma,Footwear,Sneakers,Puma Slipstream,Sail/Black,195
AD-ADID-77365,AD-ADID-ROY-365,Adidas,Footwear,Lifestyle,Adidas Rivalry Low,Royal Blue/White,260
VA-VANS-46199,VA-VANS-SHA-199,Vans,Footwear,Skate,Vans Slip-On,Shadow Grey,145
RE-REEB-88863,RE-REEB-TRI-863,Reebok,Footwear,Training,Reebok Club C 85,Triple White,225
AD-ADID-53935,AD-ADID-SHA-935,Adidas,Footwear,Sneakers,Adidas Forum Low,Shadow Grey,295
CO-CONV-22282,CO-CONV-STO-282,Converse,Footwear,Retro,Converse One Star,Stone/White,200
NI-NIKE-86548,NI-NIKE-TRI-548,Nike,Footwear,Retro,Nike Zoom Vomero 5,Triple White,115
AD-ADID-38814,AD-ADID-OLI-814,Adidas,Footwear,Retro,Adidas Yeezy 350 V2,Olive/Black,160
HO-HOKA-94482,HO-HOKA-VOL-482,Hoka,Footwear,Running,Hoka Clifton 9,Volt/Black,210
SA-SALO-43150,SA-SALO-CLO-150,Salomon,Footwear,Performance,Salomon XT-6,Cloud White/Green,190
AD-ADID-88244,AD-ADID-UNI-244,Adidas,Footwear,Sneakers,Adidas Stan Smith,University Blue/White,285
RE-REEB-58345,RE-REEB-VOL-345,Reebok,Footwear,Lifestyle,Reebok Workout Plus,Volt/Black,205
MI-MIZU-52065,MI-MIZU-SAI-065,Mizuno,Footwear,Running,Mizuno Contender,Sail/Black,280
NI-NIKE-36717,NI-NIKE-TRI-717,Nike,Footwear,Running,Nike React Element 55,Triple Black,130
NB-NEWB-85212,NB-NEWB-PHO-212,New Balance,Footwear,Running,New Balance 990v6,Photon Dust,195
NI-NIKE-15456,NI-NIKE-PHO-456,Nike,Footwear,Retro,Nike Air Jordan 4 Retro,Photon Dust,95
RE-REEB-52198,RE-REEB-SAI-198,Reebok,Footwear,Lifestyle,Reebok Workout Plus,Sail/Black,100
PU-PUMA-43198,PU-PUMA-ROY-198,Puma,Footwear,Lifestyle,Puma RS-X,Royal Blue/White,195
ON-ONCL-58904,ON-ONCL-MOC-904,On,Footwear,Running,On Cloudnova,Mocha,130
NI-NIKE-32909,NI-NIKE-MOC-909,Nike,Footwear,Running,Nike React Element 55,Mocha,125
NI-NIKE-69812,NI-NIKE-CLO-812,Nike,Footwear,Retro,Nike Air Jordan 4 Retro,Cloud White/Green,230
NI-NIKE-44732,NI-NIKE-OLI-732,Nike,Footwear,Sneakers,Nike Blazer Mid '77,Olive/Black,90
AS-ASIC-26931,AS-ASIC-OLI-931,ASICS,Footwear,Performance,ASICS GT-2160,Olive/Black,195
HO-HOKA-27726,HO-HOKA-ROY-726,Hoka,Footwear,Running,Hoka Clifton 9,Royal Blue/White,165
NB-NEWB-72684,NB-NEWB-BLA-684,New Balance,Footwear,Retro,New Balance 9060,Black/Gum,195
SA-SAUC-33570,SA-SAUC-BEI-570,Saucony,Footwear,Running,Saucony Shadow 6000,Beige/Gum,175
NI-NIKE-37652,NI-NIKE-MOC-652,Nike,Footwear,Retro,Nike Air Jordan 3 Retro,Mocha,180
VA-VANS-66425,VA-VANS-SHA-425,Vans,Footwear,Skate,Vans Old Skool,Shadow Grey,280
AS-ASIC-39680,AS-ASIC-UNI-680,ASICS,Footwear,Running,ASICS Gel-Lyte III,University Blue/White,80
PU-PUMA-44933,PU-PUMA-COC-933,Puma,Footwear,Sneakers,Puma Slipstream,Coconut Milk,250
NI-NIKE-32002,NI-NIKE-OLI-002,Nike,Footwear,Retro,Nike Air Jordan 1 Retro,Olive/Black,120
AS-ASIC-41084,AS-ASIC-ROY-084,ASICS,Footwear,Running,ASICS Gel-1130,Royal Blue/White,110
